Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Price_Change,Daily_Return,Volatility
2008-10-01,3921.850098,4000.5,3861.25,3950.75,149830.0,4061.2399414,4305.28498054,4035.597402923475,4248.884674910427,29.550048999999944,0.007535970970433237,190.62205072420403
2008-10-03,3953.550049,3969.550049,3804.850098,3818.300049,172520.0,4039.2549561,4296.84897956,3996.0887931192065,4231.999003306097,-132.44995100000006,-0.033525267607416365,194.6061217772578
2008-10-06,3817.300049,3820.850098,3581.600098,3602.350098,157490.0,3974.9649658999997,4279.35998542,3924.4999394611687,4207.306889372524,-215.94995100000006,-0.0565565692137151,221.9664420684628
2008-10-07,3606.949951,3732.649902,3537.0,3606.600098,210220.0,3913.3199952000004,4262.82099128,3866.6999682864107,4183.749760299092,4.25,0.0011797853857569152,229.44281249378696
2008-10-08,3604.399902,3604.399902,3329.449951,3513.649902,228580.0,3851.9949951999997,4246.856987360001,3802.509047143427,4157.471334483441,-92.95019599999978,-0.025772249064026864,238.91279964286218
2008-10-10,3502.050049,3502.050049,3198.949951,3279.949951,283840.0,3763.8649902999996,4225.8139844199995,3707.4983023900763,4123.05873120958,-233.69995100000006,-0.06651201955749086,271.99144451385195
2008-10-13,3272.899902,3510.199951,3272.899902,3490.699951,195170.0,3701.8800049000006,4211.8309814799995,3668.080420319153,4098.26034767195,210.75,0.0642540292225331,278.85402472660195
2008-10-14,3494.100098,3648.25,3491.5,3518.649902,177530.0,3655.2199951000002,4195.93298342,3640.911235170216,4075.53052627305,27.949951000000056,0.008006976077102657,282.06784091779593
2008-10-15,3517.899902,3518.5,3324.550049,3338.399902,163720.0,3604.0549804,4176.041977559999,3585.909174593813,4046.6234429682245,-180.25,-0.051227034521833525,302.6835792362049
2008-10-16,3333.850098,3333.850098,3099.899902,3269.300049,234070.0,3538.8649901999997,4153.15698244,3528.3438790313016,4016.1401726165295,-69.09985300000017,-0.020698494796445255,323.1398917945855
2008-10-17,3269.050049,3335.949951,3046.600098,3074.350098,193310.0,3451.225,4126.73698244,3445.7995552074285,3979.2072285139207,-194.94995100000006,-0.05963048606065713,357.55217434394626
2008-10-20,3108.199951,3238.399902,3058.949951,3122.800049,185820.0,3381.675,4099.135981459999,3387.072372260623,3945.622633238865,48.449951000000056,0.015759412381666893,377.58885446475875
2008-10-21,3125.399902,3254.850098,3117.350098,3234.899902,225590.0,3344.9299804,4073.4829833999997,3359.404650395055,3917.751153582439,112.09985300000017,0.03589722404285767,369.7808933846117
2008-10-22,3234.699951,3235.75,3051.800049,3065.149902,171320.0,3290.7849607999997,4044.30897948,3305.903787050499,3884.315810383128,-169.75,-0.05247457576509584,367.61561578256993
2008-10-23,3064.800049,3085.100098,2917.149902,2943.149902,234030.0,3233.7349608,4012.5819775200002,3239.9485352231354,3847.4073433877115,-122.0,-0.03980229479817465,373.9059944784712
2008-10-24,2936.25,2936.25,2525.050049,2584.0,348590.0,3164.1399657,3971.85397948,3120.6851651825655,3797.8619573725073,-359.1499020000001,-0.12202908922713784,401.8997186984352
2008-10-27,2583.75,2585.300049,2252.75,2524.199951,341120.0,3067.4899657,3931.2929784999997,3012.2333080584626,3747.9144277108403,-59.800048999999944,-0.02314243382352943,423.53924472661174
2008-10-29,2685.300049,2781.25,2631.899902,2697.050049,361640.0,2985.3299804000003,3894.65298338,2954.927260956924,3706.7040599182587,172.8500979999999,0.0684771814259495,425.3490738390522
2008-10-31,2696.300049,2921.350098,2696.300049,2885.600098,320460.0,2940.05,3863.75098144,2942.3223222374827,3674.5039045489157,188.55004899999994,0.06990973306925086,416.7093721904981
2008-11-03,2885.399902,3062.050049,2885.399902,3043.850098,240430.0,2917.5050049,3836.7669873,2960.7819178306677,3649.772382723468,158.25,0.054841278980300334,390.1068736338621
2008-11-04,3050.25,3152.300049,2985.0,3142.100098,304610.0,2924.2800048999998,3812.24398926,2993.748859679637,3629.8636656754893,98.25,0.03227819926630304,351.24581123076933
2008-11-05,3155.75,3240.550049,2971.0,2994.949951,305690.0,2911.4949951000003,3783.82798828,2993.967239919703,3604.965088629392,-147.15014699999983,-0.04683178205992333,320.3440686797502
2008-11-06,2998.449951,3007.800049,2860.25,2892.649902,268180.0,2877.2699951000004,3756.0039843600007,2975.545905752484,3577.031159741965,-102.30004899999994,-0.03415751537545475,306.19598230212443
2008-11-07,2893.25,3010.0,2860.100098,2973.0,246640.0,2868.0550049,3728.91498046,2975.0830137974867,3553.343663281496,80.35009799999989,0.02777733245369407,284.22030050193536
2008-11-10,2973.300049,3161.25,2973.300049,3148.25,250700.0,2888.5650147,3705.1729785,3006.5679203797617,3537.457637270457,175.25,0.05894719138916926,265.99846648623725
2008-11-11,3147.199951,3147.199951,2919.449951,2938.649902,221650.0,2924.0300048999998,3677.1959765400006,2994.219189765259,3513.974980985341,-209.6000979999999,-0.06657670070674182,262.14269519177515
2008-11-12,2937.899902,2975.199951,2794.949951,2848.449951,250460.0,2956.4550049,3648.3229736000003,2967.7156918079395,3487.875960201602,-90.19995100000006,-0.03069435081008165,243.20675048403777
2008-11-14,2848.0,2938.800049,2778.800049,2810.350098,256740.0,2967.7850098,3620.24997556,2939.103765661041,3461.3063185466376,-38.09985300000017,-0.013375644176800261,215.5392378478407
2008-11-17,2813.399902,2835.699951,2694.5,2799.550049,251220.0,2959.1800049,3589.0409765400004,2913.7303626317607,3435.355092289907,-10.800048999999944,-0.003842955013927174,201.12445064898728
2008-11-18,2802.449951,2802.449951,2664.300049,2683.149902,220180.0,2923.1099853,3555.7309765400005,2871.8066425168954,3405.8568495334403,-116.40014699999983,-0.04157816254850599,194.6922496439503
2008-11-19,2682.75,2772.399902,2617.899902,2635.0,230510.0,2872.3999755,3518.3509765400004,2828.750889332005,3375.6271691595803,-48.14990200000011,-0.01794528958822228,201.0781711278658
2008-11-20,2634.199951,2634.199951,2502.899902,2553.149902,204790.0,2828.2199706,3480.45897458,2778.6416189080037,3343.373158682734,-81.85009799999989,-0.031062655787476245,207.8416656565106
2008-11-21,2553.600098,2718.600098,2539.800049,2693.449951,281160.0,2808.2999755,3447.2819775,2763.1522247429116,3317.885974067725,140.30004899999994,0.054951747600129774,192.48653387174454
2008-11-24,2690.850098,2740.350098,2633.800049,2708.25,236730.0,2781.8249754999997,3411.8009814,2753.170002062382,3293.9786809670295,14.800048999999944,0.00549482977937088,187.2593020394162
2008-11-25,2708.300049,2790.699951,2638.199951,2654.0,214270.0,2732.3999754999995,3375.5069774999997,2735.1390925964943,3268.881477791852,-54.25,-0.02003138558109485,188.80808851930723
2008-11-26,2652.449951,2762.600098,2643.350098,2752.25,269950.0,2713.7599853,3342.5469775,2738.250166669859,3248.6214198392304,98.25,0.03701959306706848,181.80421674367295
2008-11-28,2745.699951,2779.0,2690.300049,2755.100098,296320.0,2704.425,3311.8429833600003,2741.313790548066,3229.2676425122017,2.850097999999889,0.0010355520029066145,168.98482760832596
2008-12-01,2755.149902,2832.850098,2669.5,2682.899902,257840.0,2691.6799803999997,3280.9319775,2730.693083539327,3207.8414566097626,-72.20019599999978,-0.026206015546372252,169.60119747294704
2008-12-02,2672.899902,2672.899902,2570.699951,2657.800049,261050.0,2677.5049804,3252.6299804399996,2717.4398045321764,3186.2712053309488,-25.099853000000167,-0.009355493651212687,173.26154421215182
2008-12-03,2657.5,2693.649902,2611.949951,2656.449951,282540.0,2674.8349853,3224.2609814200005,2706.350740253599,3165.493901239539,-1.350097999999889,-0.0005079757600681134,168.30787307306986
2008-12-04,2656.5,2793.800049,2646.350098,2788.0,324140.0,2690.1349853,3199.8559814200003,2721.19606020749,3150.6902188379886,131.55004899999994,0.04952099660318421,147.67278113869583
2008-12-05,2786.649902,2821.149902,2701.350098,2714.399902,319250.0,2706.2599853,3173.3809814200004,2719.9603950788555,3133.5807946482637,-73.60009799999989,-0.026398887374461943,139.39973076225016
2008-12-08,2714.699951,2861.550049,2714.699951,2784.0,311400.0,2715.3149902,3144.1559814200004,2731.603959609972,3119.8717438777435,69.60009799999989,0.02564106267050703,136.3386694622173
2008-12-10,2785.699951,2940.149902,2785.699951,2928.25,370600.0,2737.3149902,3118.25998532,2767.3577851354316,3112.3571656864597,144.25,0.05181393678160928,133.01704028429904
2008-12-11,2934.050049,2945.300049,2861.550049,2920.149902,352210.0,2763.9299804,3094.12498532,2795.1381700198986,3104.81962593405,-8.100097999999889,-0.0027661907282505727,104.7024352707826
2008-12-12,2915.350098,2936.800049,2812.550049,2921.350098,38340.0,2780.8399902,3069.3269872800006,2818.0857932890076,3097.6247424856556,1.200195999999778,0.00041100492792423005,103.10521310943356
2008-12-15,2917.899902,3012.100098,2917.899902,2981.199951,293740.0,2803.4499754999997,3046.7399901999997,2847.742912872824,3093.059064388179,59.84985300000017,0.02048705255866956,113.68927275562812
2008-12-16,2983.600098,3052.550049,2963.300049,3041.75,270620.0,2839.3349853,3027.8699902,2883.0169287141284,3091.046944216094,60.550048999999944,0.020310629946068914,130.29442932199197
2008-12-17,3040.449951,3076.199951,2943.5,2954.350098,344610.0,2868.9899902,3009.95599118,2895.9865958570144,3085.6862835801685,-87.39990200000011,-0.028733427138982526,136.85578505600674
2008-12-18,2955.350098,3072.550049,2922.649902,3060.75,377030.0,2909.4199951,2992.74699216,2925.943578428466,3084.7083901064366,106.39990200000011,0.03601465583649999,149.25633935306485
2008-12-19,3063.0,3106.800049,3036.300049,3077.5,386310.0,2938.3699951000003,2975.28199216,2953.499291441472,3084.425708141478,16.75,0.005472514906477155,157.31793998434986
2008-12-22,3077.25,3110.449951,3027.800049,3039.300049,315830.0,2970.8600097999997,2959.7019921600004,2969.099429179386,3082.656074449655,-38.199951000000056,-0.012412656701868419,152.33005966324856
2008-12-23,3039.25,3040.0,2957.050049,2968.649902,303130.0,2989.325,2947.02798824,2969.017696964952,3078.185244157512,-70.65014699999983,-0.0232455321491688,150.95558800377034
2008-12-24,2967.399902,2968.0,2900.449951,2916.850098,380460.0,2988.1850098,2933.23298824,2959.532678971324,3071.858375680747,-51.79980400000022,-0.017448943361459524,147.64760181088516
2008-12-26,2919.850098,2960.949951,2844.800049,2857.25,237940.0,2981.8950195999996,2920.1049902,2940.935828249265,3063.4423609481687,-59.60009799999989,-0.02043303426558185,139.28097906647662
2008-12-29,2857.149902,2931.800049,2812.899902,2922.199951,335170.0,2981.9800049,2912.9499902,2937.5293051130348,3057.9034429109856,64.94995100000006,0.022731630413859394,136.69218129031702
2008-12-30,2922.550049,2999.149902,2899.75,2979.5,302750.0,2981.8100098000004,2902.72599118,2945.1603405470287,3054.828798090947,57.300048999999944,0.019608531230175252,134.97757867368858
2008-12-31,2979.800049,3002.649902,2937.350098,2959.149902,288830.0,2973.55,2891.53599118,2947.7038971748416,3051.076684518753,-20.35009799999989,-0.006830037925826482,126.23755226566448
2009-01-02,3034.600098,3079.850098,3021.800049,3046.75,318670.0,2982.7899902,2885.70299314,2965.7122795066884,3050.907010616057,87.60009799999989,0.029603129581503573,115.4126466330102
2009-01-05,3058.75,3131.949951,3056.449951,3121.449951,311930.0,2988.8599853,2882.7459911799997,2994.0282197781994,3053.6734004350355,74.69995100000006,0.024517912857963342,104.60854714950868
2009-01-06,3121.5,3141.800049,3056.100098,3112.800049,340450.0,2992.3899902,2883.5149902,3015.6230978185267,3055.9920925356223,-8.649902000000111,-0.002771116671990481,103.48144491980807
2009-01-07,3112.800049,3147.199951,2888.199951,2920.399902,686890.0,2980.4999755,2879.46698726,2998.3097894878856,3050.674751730304,-192.40014699999983,-0.06180934977234054,85.95291920070504
2009-01-09,2919.949951,2929.850098,2810.25,2873.0,591980.0,2970.9349853,2872.22898922,2975.526191399179,3043.7071144075467,-47.39990200000011,-0.016230620322764344,77.38356053201764
2009-01-12,2868.850098,2869.199951,2748.550049,2773.100098,382110.0,2956.5599853,2866.38799314,2938.721447144783,3033.0950745484274,-99.89990200000011,-0.03477198120431613,89.66087053844696
2009-01-13,2775.0,2802.600098,2720.800049,2744.949951,252700.0,2945.3299804000003,2862.42399412,2903.4902660275493,3021.7952657818223,-28.150146999999833,-0.01015114709357301,102.64948700369608
2009-01-14,2748.399902,2853.25,2748.399902,2835.300049,217310.0,2936.6399902,2867.4499951,2891.092044749813,3014.4817278688097,90.35009799999989,0.032915025633558415,106.25420620095086
2009-01-15,2832.300049,2832.300049,2701.75,2736.699951,214280.0,2912.3599853,2871.6999951,2863.0207549771194,3003.588324854347,-98.60009799999989,-0.03477589542411064,117.11357974103545
2009-01-16,2737.0,2835.649902,2724.199951,2828.449951,229500.0,2899.2899902,2874.32799314,2856.7351542540064,2996.720153330647,91.75,0.03352577982342364,117.7495528366362
2009-01-19,2828.699951,2868.199951,2819.899902,2846.199951,328340.0,2879.2349853,2873.5399902,2854.819662753278,2990.8174002980727,17.75,0.006275522037688663,119.35518239446898
2009-01-20,2842.899902,2842.899902,2758.0,2796.600098,233290.0,2846.75,2868.5949901999998,2844.234287343591,2983.20103550207,-49.59985300000017,-0.017426693083377187,118.85719906480362
2009-01-21,2777.399902,2787.300049,2690.199951,2706.149902,220070.0,2806.0849853000004,2859.8759862800002,2819.128035462938,2972.3362851686556,-90.45019599999978,-0.03234291383479737,121.57171998072978
2009-01-22,2714.699951,2744.850098,2681.399902,2713.800049,229570.0,2785.425,2854.25298824,2799.9774924696762,2962.197609240473,7.6501469999998335,0.002826948719413469,123.60505631980773
2009-01-23,2705.449951,2765.550049,2661.649902,2678.550049,211290.0,2765.9800049,2849.9709911799996,2777.8997754751895,2951.0741755055524,-35.25,-0.012989166247892592,129.88257954742528
2009-01-27,2686.050049,2777.300049,2685.25,2771.350098,218650.0,2765.8050049000003,2845.93799314,2776.7089250251547,2944.026172466119,92.80004899999994,0.03464562815790795,131.09853565846262
2009-01-28,2771.100098,2855.399902,2765.600098,2849.5,274480.0,2776.2600098,2839.96299314,2789.9436659296716,2940.319263741958,78.14990200000011,0.028199216712604613,131.12222262035175
2009-01-29,2849.350098,2873.850098,2795.350098,2823.949951,330750.0,2775.125,2837.6689941199998,2796.1266268515496,2935.755761281489,-25.550048999999944,-0.008966502544305976,130.53977888867314
2009-01-30,2824.050049,2881.0,2774.100098,2874.800049,295000.0,2788.9350098,2838.19599608,2810.4308854239953,2933.365341192019,50.85009799999989,0.01800672776866774,127.38266549728208
2009-02-02,2872.350098,2873.449951,2760.699951,2766.649902,234940.0,2782.7550049,2837.32199216,2802.4707066196324,2926.8274808315477,-108.15014699999983,-0.03762005884117747,126.01807257637064
2009-02-03,2773.5,2831.699951,2752.899902,2783.899902,252550.0,2776.525,2837.0089892199994,2799.09419668879,2921.2224777401143,17.25,0.006234977539995246,116.80285114096863
2009-02-04,2780.699951,2842.199951,2780.699951,2803.050049,204150.0,2777.1699951,2839.40699216,2799.813442563555,2916.5882648483453,19.150146999999833,0.0068788920845328505,94.19450633072319
2009-02-05,2802.75,2816.800049,2754.850098,2780.050049,178480.0,2784.5600098,2842.3079931399993,2796.220098279272,2911.233825011155,-23.0,-0.008205347602767699,62.2206919254301
2009-02-06,2779.350098,2852.5,2778.649902,2843.100098,187960.0,2797.4900147,2848.1069970600006,2804.743734592131,2908.561914147973,63.050048999999944,0.02267946543720667,56.146638173622804
2009-02-09,2843.050049,2926.75,2840.149902,2919.899902,117630.0,2821.625,2852.6359960799996,2825.68121957538,2909.0065411225623,76.79980400000022,0.02701269788356231,60.539132703464325
2009-02-10,2919.699951,2957.399902,2891.75,2934.5,301750.0,2837.9399902,2857.1609960799997,2845.466452379856,2910.0062846079522,14.600097999999889,0.00500020496935516,67.93938669672187
2009-02-11,2933.0,2937.5,2877.600098,2925.699951,243270.0,2845.5599853,2862.5949951,2860.054361219882,2910.6217225056794,-8.800048999999944,-0.002998823990458366,71.87671419538793
2009-02-12,2927.399902,2939.0,2886.550049,2893.050049,214710.0,2852.4699951,2865.4109960799997,2866.053577179903,2909.9326372701626,-32.64990200000011,-0.011159689150228913,74.03567388498021
2009-02-13,2896.949951,2969.75,2896.850098,2948.350098,195720.0,2859.825,2869.2759960800004,2881.016580965375,2911.439204357607,55.300048999999944,0.01911479167777097,77.48171957987503
2009-02-16,2948.25,2953.199951,2839.100098,2848.5,244940.0,2868.0100098,2872.58799804,2875.1044753353067,2908.971000265152,-99.85009799999989,-0.03386643196401018,77.66663918079477
2009-02-17,2853.850098,2854.649902,2757.300049,2770.5,191430.0,2866.6700195999997,2874.8419970600003,2856.085479819796,2903.540764960636,-78.0,-0.02738283307003686,78.43946023425585
2009-02-18,2755.149902,2806.5,2736.649902,2776.149902,214160.0,2863.9800049,2877.2359960799995,2841.5517383980145,2898.5450448445326,5.649902000000111,0.0020393077061902076,78.91432177641788
2009-02-19,2776.699951,2802.149902,2767.600098,2789.350098,174590.0,2864.9100098,2877.26299804,2832.060531052921,2894.262890066316,13.200195999999778,0.004754857073996588,74.642203128302
2009-02-20,2789.300049,2789.300049,2709.300049,2736.449951,154750.0,2854.2449951000003,2877.7039990199996,2814.676789225117,2888.074147357833,-52.90014699999983,-0.018965043878116927,73.02477821933523
2009-02-24,2737.25,2746.199951,2677.550049,2733.899902,182640.0,2835.6449951,2876.70199706,2799.9900824569136,2882.028098520271,-2.5500489999999445,-0.0009318821998071103,68.02560404368143
2009-02-25,2733.449951,2789.350098,2733.449951,2762.5,176810.0,2818.4449950999997,2873.38699706,2793.173703828384,2877.340722107712,28.60009799999989,0.010461282060501675,68.44534326453524
2009-02-26,2762.199951,2797.800049,2731.899902,2785.649902,250170.0,2804.4399902,2870.6969970600003,2791.805739859587,2873.745003672115,23.14990200000011,0.00838005502262451,68.88684683725657
2009-02-27,2785.699951,2787.199951,2708.449951,2763.649902,231160.0,2791.4999755,2867.54299314,2786.6864966123894,2869.4275487045816,-22.0,-0.007897618428003073,70.24149370687965
2009-03-02,2764.600098,2764.600098,2659.550049,2674.600098,194230.0,2764.1249755,2861.41099608,2766.3071514101366,2861.7872565200882,-89.04980400000022,-0.03222181070603647,76.32077538675536
2009-03-03,2672.149902,2688.5,2611.550049,2622.399902,217640.0,2741.5149657,2853.02399412,2740.1421969719295,2852.3995171271436,-52.20019599999978,-0.019517009678954866,86.91081362400664
2009-03-04,2611.949951,2655.699951,2611.949951,2645.199951,202950.0,2728.9849608,2846.84099118,2722.8799704315784,2844.274043945687,22.800048999999944,0.008694344818504396,93.91467930786891
2009-03-05,2645.899902,2663.899902,2564.100098,2576.699951,244870.0,2709.0399657000003,2837.1599902,2696.301785080382,2833.7809422615424,-68.5,-0.025895962977809717,106.10019294825783
2009-03-06,2576.75,2628.100098,2539.449951,2620.149902,242510.0,2692.1199461,2828.01298824,2682.4559881566765,2825.4032544081483,43.449951000000056,0.016862635086067224,112.44725351015022
2009-03-09,2620.100098,2621.25,2555.600098,2573.149902,166410.0,2675.7899412,2818.6899853,2662.5821543100083,2815.5109660784174,-47.0,-0.01793790498937642,120.21980590165406
2009-03-12,2574.5,2646.100098,2574.5,2617.449951,213790.0,2664.1449461,2811.66598628,2654.376299162734,2807.7438674478913,44.300048999999944,0.017216272151718615,118.72503350823847
2009-03-13,2616.600098,2726.149902,2616.600098,2719.25,263890.0,2659.8199461,2807.7139843200002,2666.171517496782,2804.273519704837,101.80004899999994,0.03889283497516627,110.58707149796227
2009-03-16,2716.050049,2781.949951,2701.949951,2777.25,263130.0,2658.9799559,2806.1139843200003,2686.3676052246396,2803.2137738340593,58.0,0.021329410683092798,102.05884762042464
2009-03-17,2776.350098,2805.600098,2738.699951,2757.449951,288780.0,2658.3599608,2802.8189843200003,2699.291668092887,2801.419114115077,-19.800048999999944,-0.007129372220721963,95.03924845834266
2009-03-18,2757.649902,2836.050049,2752.25,2794.699951,261790.0,2670.3699461,2799.12298334,2716.638628621453,2801.1556175223286,37.25,0.013508858061590967,81.23636530262405
2009-03-19,2797.050049,2822.25,2771.350098,2807.149902,223410.0,2688.8449461,2796.08298334,2733.095223781189,2801.390687501845,12.449951000000056,0.004454843531787711,78.18915063421097
2009-03-20,2807.350098,2816.100098,2773.649902,2807.050049,186840.0,2705.0299559,2791.28898432,2746.5415556391545,2801.612623246871,-0.0998530000001665,-3.55709539875404e-05,79.9573352298025
2009-03-23,2807.25,2949.75,2807.25,2939.899902,250480.0,2741.3499509999997,2787.6579833400006,2781.6976186138536,2807.0356537862094,132.84985300000017,0.04732721208420476,93.5591125704256
2009-03-24,2923.800049,3017.399902,2914.5,2938.699951,383080.0,2773.2049559,2784.17598138,2810.243497229517,2812.198959559299,-1.1999510000000555,-0.0004081604952548279,104.29363263799615
2009-03-25,2938.800049,2996.5,2923.300049,2984.350098,383650.0,2814.3249755,2785.4549853,2841.89924282415,2818.949984596189,45.65014699999983,0.015534129976238598,118.52729570591131
2009-03-26,2982.25,3103.350098,2982.25,3082.25,416180.0,2860.8049804,2789.6399853,2885.599380492486,2829.2754753963386,97.89990200000011,0.03280442936825967,140.381548919108
2009-03-27,3079.399902,3123.350098,3055.899902,3108.649902,323370.0,2899.7449706,2796.35098138,2926.1540207665794,2840.231335263149,26.39990200000011,0.008565139751804729,160.30869991833524
2009-03-30,3108.75,3110.199951,2962.399902,2978.149902,275780.0,2919.8349608,2801.0149804000002,2935.607817354474,2845.639906507731,-130.5,-0.04197963878661304,166.34477661359062
2009-03-31,2981.699951,3054.300049,2966.399902,3020.949951,341400.0,2946.1849608,2804.72797844,2951.124568926388,2852.5148102133107,42.800048999999944,0.014371354837195094,174.02047941467688
2009-04-01,3023.850098,3069.300049,2965.699951,3060.350098,319350.0,2972.7499755,2811.20098138,2970.983756030681,2860.665213655926,39.40014699999983,0.013042303791546583,180.38600414452867
2009-04-02,3061.050049,3228.75,3061.050049,3211.050049,370840.0,3013.1399902000003,2818.85298334,3014.6321729341935,2874.405795434125,150.69995100000006,0.049242716086138394,193.711050324696
2009-04-06,3211.350098,3303.899902,3211.350098,3256.600098,357070.0,3058.0949951,2827.06098628,3058.626341127976,2889.393807299454,45.550048999999944,0.014185406114795907,207.29230970959907
2009-04-08,3255.350098,3357.050049,3149.25,3342.949951,409030.0,3098.4,2837.9879833400005,3110.3215429228894,2907.180322738691,86.34985300000017,0.02651533820594998,218.48909670601813
2009-04-09,3346.0,3401.149902,3307.050049,3342.050049,414640.0,3138.7350097999997,2850.70598628,3152.4539985732727,2924.2340374940363,-0.899902000000111,-0.00026919397932678724,225.87279886756107
2009-04-13,3342.199951,3417.800049,3334.149902,3382.600098,331530.0,3178.5600098,2864.0819872599996,3194.2987439235862,2942.209177121721,40.550048999999944,0.012133285978806141,226.18733083299446
2009-04-15,3381.449951,3497.550049,3311.800049,3484.149902,458490.0,3218.75,2880.1939843200003,3246.998954482934,2963.461754567928,101.54980400000022,0.030021226588399452,232.6866194118666
2009-04-16,3484.350098,3511.25,3354.199951,3369.5,559550.0,3244.8350098,2892.15698236,3269.271871849673,2979.3848230162444,-114.64990200000011,-0.03290613355475547,230.96547960145134
2009-04-17,3369.5,3489.850098,3359.25,3384.399902,491160.0,3285.4600098,2902.8549804,3290.2042409679143,2995.2677672901173,14.899902000000111,0.004421991986941709,230.04444120243866
2009-04-20,3384.75,3441.100098,3339.449951,3377.100098,341800.0,3321.0750244999995,2913.91798334,3306.0034877010203,3010.241584180701,-7.299804000000222,-0.0021568975922988676,222.7168413895131
2009-04-21,3376.850098,3414.699951,3309.350098,3365.300049,344670.0,3351.5700196,2923.72798334,3316.784680664471,3024.165445546164,-11.800048999999944,-0.003494136583925389,213.3654211140542
2009-04-22,3364.600098,3401.100098,3296.899902,3330.300049,327290.0,3363.4950196,2935.0009862800002,3319.24202036184,3036.170724112981,-35.0,-0.010400261340857364,199.14631763978858
2009-04-23,3330.5,3439.899902,3310.5,3423.699951,312630.0,3380.2050049,2947.79698726,3338.2343713869595,3051.367948696786,93.39990200000011,0.028045491585073634,184.18426538345275
2009-04-24,3423.600098,3491.350098,3402.899902,3480.75,306130.0,3393.9850098,2961.35098628,3364.1463038620577,3068.2064605125984,57.050048999999944,0.016663273597716133,180.69762909108783
2009-04-27,3481.300049,3517.25,3435.300049,3470.0,315940.0,3406.7800048999998,2975.1499853000005,3383.3924304325924,3083.9630699042614,-10.75,-0.0030884148531207245,171.9554971618337
2009-04-28,3469.5,3471.949951,3351.5,3362.350098,287140.0,3404.7550048999997,2985.5349853,3379.5665518084847,3094.8802082609573,-107.64990200000011,-0.031023026512968288,158.86256317808315
2009-04-29,3371.649902,3486.399902,3366.699951,3473.949951,483580.0,3403.7350098,2996.61598628,3396.7271698433055,3109.745688368371,111.59985300000017,0.03319102703385424,155.8029379338193
2009-05-04,3478.699951,3664.5,3478.699951,3654.0,363870.0,3432.1850098000004,3011.00598628,3443.5040480536136,3131.0889947068663,180.05004899999994,0.05182862491964557,165.87648466560998
2009-05-05,3664.5,3682.199951,3618.75,3661.899902,442070.0,3459.9350097999995,3025.7299853,3483.212385134774,3151.9051087183616,7.899902000000111,0.002161987411056332,157.96919538046754
2009-05-06,3662.0,3717.050049,3608.649902,3625.050049,408100.0,3484.7300048999996,3040.3699853000003,3509.0010512920876,3170.4598122588177,-36.84985300000017,-0.010063042132821276,144.33872434998693
2009-05-07,3617.149902,3692.050049,3617.149902,3683.899902,326300.0,3516.5899902000006,3055.08098138,3540.8008423298897,3190.5947177388643,58.84985300000017,0.016234218067205486,133.3804087191474
2009-05-08,3681.800049,3711.25,3582.850098,3620.699951,291290.0,3545.6299804,3070.5249803999995,3555.3279529971824,3207.461589631458,-63.199951000000056,-0.01715571885264544,128.700044189833
2009-05-11,3615.75,3660.199951,3534.550049,3554.600098,285340.0,3558.7199950999993,3086.2069823599995,3555.1956157249674,3221.0748644694404,-66.09985300000017,-0.018256097962976447,121.63113662191445
2009-05-12,3554.649902,3691.649902,3534.199951,3681.100098,366060.0,3578.7550048999997,3104.30598628,3578.0873397749733,3239.115069705933,126.5,0.03558768821032077,126.5236208984351
2009-05-13,3668.75,3709.600098,3610.199951,3635.25,354310.0,3595.2800048999998,3121.2239843199995,3588.480550724978,3254.6497728547197,-45.85009799999989,-0.012455542305114475,125.90618845410445
2009-05-14,3631.899902,3631.899902,3537.600098,3593.449951,288150.0,3618.3899902,3138.3639843200003,3589.3840780477094,3267.936054350613,-41.800048999999944,-0.011498534901313473,124.28488456450815
2009-05-15,3597.850098,3686.25,3597.850098,3671.649902,300880.0,3638.1599853,3157.11898432,3604.3415005844895,3283.767969944707,78.19995100000006,0.021761803299427784,129.08644232732723
2009-05-18,3673.149902,4384.299805,3673.149902,4323.149902,2770.0,3705.0749754999997,3188.3319823600004,3735.0339372054914,3324.5280457115814,651.5,0.17744066492971422,216.63974809926964
2009-05-19,4324.950195,4509.399902,4167.649902,4318.450195,670980.0,3770.7300048000006,3218.98798822,3841.109620440857,3363.5053848993625,-4.699706999999762,-0.0010871024846549338,269.14972752730364
2009-05-20,4318.75,4362.850098,4244.700195,4270.299805,471340.0,3835.2549803999996,3249.12098628,3919.14419945161,3399.0659503935053,-48.1503900000007,-0.011149923659129035,299.88832440012135
2009-05-21,4270.350098,4319.0,4199.200195,4210.899902,353070.0,3887.9549804000003,3279.84698236,3972.1906908240444,3430.9025759467013,-59.39990299999954,-0.013910007660457357,315.3636594958258
2009-05-22,4211.850098,4249.5,4155.850098,4238.5,284170.0,3949.7349853,3312.1689843199997,4020.6105652196725,3462.5730631644774,27.60009799999989,0.006554441720851845,324.2453273198157
2009-05-25,4238.100098,4270.049805,4205.100098,4237.549805,299300.0,4018.029956,3344.0159814000003,4060.05406336155,3492.964307942341,-0.950195000000349,-0.00022418190397555104,332.4117094183093
2009-05-26,4239.549805,4256.049805,4092.25,4116.700195,308740.0,4061.5899657,3374.8159862800003,4070.353360023086,3517.4245388073473,-120.8496099999993,-0.028518746813879448,331.8525384492001
